일시,지점,지점명,기온(°C),풍속(m/s),풍향(16방위),습도(%),전운량(10분위),강수량(mm),증기압(hPa),해면기압(hPa),일조(hr),중하층운량(10분위)
2017-08-10 22:00,152,울산,23.6,1.5,320,98,,,28.4,1002.1,,6
2017-08-10 23:00,152,울산,23.8,1.6,340,98,,,28.8,1002.3,,9
2017-08-11 00:00,152,울산,23.6,2.1,320,98,7,,28.4,1002.5,,4
2017-08-11 01:00,152,울산,23.3,1.2,290,98,,,27.9,1002.7,,9
2017-08-11 02:00,152,울산,23.0,1.4,320,98,,,27.4,1002.9,,2
2017-08-11 03:00,152,울산,23.0,1.0,340,98,6,,27.4,1003.3,,6
2017-08-11 04:00,152,울산,23.1,1.2,320,98,7,,27.6,1003.7,,7
2017-08-11 05:00,152,울산,23.2,1.3,360,98,4,,27.7,1004.1,,4
2017-08-11 06:00,152,울산,23.1,1.6,340,98,8,,27.6,1004.4,0.0,8
2017-08-11 07:00,152,울산,23.8,2.2,320,98,7,,28.8,1004.4,0.2,7
2017-08-11 08:00,152,울산,25.4,3.0,360,96,3,,31.1,1004.7,1.0,3
2017-08-11 09:00,152,울산,26.5,2.4,340,83,4,,28.6,1005.4,1.0,4
2017-08-11 10:00,152,울산,27.8,2.2,360,78,6,,29.1,1005.7,1.0,6
2017-08-11 11:00,152,울산,28.2,3.0,20,73,8,,27.7,1005.8,0.9,8
2017-08-11 12:00,152,울산,28.8,2.7,360,69,8,,27.2,1005.5,0.6,8
2017-08-11 13:00,152,울산,29.3,3.2,70,71,4,,28.8,1005.5,1.0,4
2017-08-11 14:00,152,울산,29.3,3.4,70,73,6,,29.7,1005.4,0.9,6
2017-08-11 15:00,152,울산,28.8,2.5,50,69,2,,27.2,1005.4,0.9,2
2017-08-11 16:00,152,울산,28.5,3.3,20,65,2,,25.2,1005.6,1.0,2
2017-08-11 17:00,152,울산,27.8,2.3,50,76,5,,28.3,1006.0,0.9,5
2017-08-11 18:00,152,울산,26.8,3.2,360,74,5,,26.0,1006.4,1.0,5
2017-08-11 19:00,152,울산,25.8,3.6,360,78,,,25.8,1007.4,0.7,2
2017-08-11 20:00,152,울산,25.0,2.3,360,84,,,26.6,1008.1,0.0,4
2017-08-11 21:00,152,울산,24.4,2.1,360,83,2,,25.3,1008.5,,2
2017-08-11 22:00,152,울산,23.9,2.1,340,85,,,25.2,1009.0,,0
2017-08-11 23:00,152,울산,23.6,1.6,340,87,,,25.3,1009.1,,0
2017-08-12 00:00,152,울산,23.3,1.5,320,89,0,,25.3,1009.2,,0
2017-08-12 01:00,152,울산,22.9,1.0,340,92,,,25.6,1009.4,,0
2017-08-12 02:00,152,울산,22.7,1.1,340,94,,,25.8,1009.6,,0
2017-08-12 03:00,152,울산,22.5,2.4,320,97,0,,26.3,1009.6,,0
2017-08-12 04:00,152,울산,22.4,1.7,340,96,0,,26.0,1009.6,,0
2017-08-12 05:00,152,울산,21.8,0.1,0,98,0,,25.5,1010.2,,0
2017-08-12 06:00,152,울산,22.5,3.0,340,95,0,,25.8,1010.9,0.0,0
2017-08-12 07:00,152,울산,23.8,1.4,340,87,0,,25.5,1011.0,1.0,0
2017-08-12 08:00,152,울산,24.9,3.3,360,78,2,,24.4,1011.4,1.0,2
2017-08-12 09:00,152,울산,25.9,2.8,360,74,6,,24.7,1011.2,1.0,5
2017-08-12 10:00,152,울산,26.1,2.9,360,76,6,,25.6,1011.2,0.6,6
2017-08-12 11:00,152,울산,26.4,2.5,360,73,8,,25.0,1011.1,0.7,8
2017-08-12 12:00,152,울산,26.8,1.8,20,74,9,,26.0,1010.9,0.2,9
2017-08-12 13:00,152,울산,26.8,2.9,20,70,9,,24.6,1010.8,0.0,9
2017-08-12 14:00,152,울산,27.3,2.5,70,69,8,,25.0,1010.3,0.6,8
2017-08-12 15:00,152,울산,26.6,2.3,70,72,8,,25.0,1010.5,0.4,8
2017-08-12 16:00,152,울산,26.6,2.3,50,74,9,,25.6,1010.6,0.6,6
2017-08-12 17:00,152,울산,25.2,2.6,50,80,9,,25.5,1010.9,0.3,6
2017-08-12 18:00,152,울산,24.9,1.7,20,80,9,,25.2,1011.2,0.0,9
2017-08-12 19:00,152,울산,24.6,2.3,340,72,,,22.2,1011.4,0.0,10
2017-08-12 20:00,152,울산,24.1,2.2,360,79,,,23.7,1011.9,0.0,7
2017-08-12 21:00,152,울산,23.3,2.0,340,86,8,,24.6,1012.1,,5
2017-08-12 22:00,152,울산,23.3,2.5,340,86,,,24.6,1012.1,,2
2017-08-12 23:00,152,울산,22.9,2.1,320,89,,,24.7,1012.2,,0
2017-08-13 00:00,152,울산,23.1,1.9,320,87,8,,24.6,1011.7,,8
2017-08-13 01:00,152,울산,23.0,1.8,320,87,,,24.4,1011.8,,10
2017-08-13 02:00,152,울산,22.5,2.6,340,89,,,24.1,1011.4,,2
2017-08-13 03:00,152,울산,22.5,2.2,340,90,4,,24.4,1011.1,,4
2017-08-13 04:00,152,울산,22.6,2.1,340,90,7,,24.6,1010.9,,7
2017-08-13 05:00,152,울산,22.5,2.1,340,90,4,,24.4,1011.0,,4
2017-08-13 06:00,152,울산,23.2,2.2,360,88,7,,24.9,1011.3,0.0,4
2017-08-13 07:00,152,울산,23.4,2.3,360,84,8,,24.1,1011.7,0.0,5
2017-08-13 08:00,152,울산,24.2,3.0,360,81,9,,24.4,1011.8,0.0,6
2017-08-13 09:00,152,울산,25.0,2.4,20,77,9,,24.3,1011.8,0.0,6
2017-08-13 10:00,152,울산,25.4,2.4,50,75,10,,24.3,1011.8,0.2,7
2017-08-13 11:00,152,울산,25.9,3.0,50,72,10,,24.0,1011.6,0.2,6
2017-08-13 12:00,152,울산,25.7,3.0,70,76,10,,25.0,1011.3,0.3,7
2017-08-13 13:00,152,울산,24.4,2.4,20,84,10,0.0,25.6,1010.8,0.0,8
2017-08-13 14:00,152,울산,25.7,3.0,20,77,9,,25.3,1010.4,0.2,8
2017-08-13 15:00,152,울산,26.0,2.5,20,77,10,,25.8,1010.6,0.0,4
2017-08-13 16:00,152,울산,23.8,1.8,320,89,10,0.0,26.1,1011.3,0.0,9
2017-08-13 17:00,152,울산,24.6,1.7,340,85,10,0.0,26.3,1011.0,0.0,7
2017-08-13 18:00,152,울산,23.9,2.1,340,83,10,0.0,24.6,1010.5,0.0,5
2017-08-13 19:00,152,울산,23.9,2.0,360,83,10,0.0,24.6,1010.4,0.0,3
2017-08-13 20:00,152,울산,23.8,2.0,360,87,10,0.0,25.5,1010.4,0.0,4
2017-08-13 21:00,152,울산,23.6,1.3,340,90,10,0.0,26.1,1010.9,,8
2017-08-13 22:00,152,울산,24.0,1.9,20,88,10,0.0,26.1,1010.1,,3
2017-08-13 23:00,152,울산,24.1,1.3,360,87,,,26.0,1010.5,,8
2017-08-14 00:00,152,울산,24.1,1.9,20,89,10,,26.6,1010.2,,8
2017-08-14 01:00,152,울산,23.7,1.7,360,93,10,0.0,27.1,1009.6,,8
2017-08-14 02:00,152,울산,23.0,2.0,360,98,10,0.1,27.4,1009.4,,8
2017-08-14 03:00,152,울산,22.4,1.7,320,98,10,0.6,26.4,1009.3,,7
2017-08-14 04:00,152,울산,22.0,2.1,360,98,10,2.2,25.8,1008.8,,7
2017-08-14 05:00,152,울산,21.9,3.3,340,98,10,11.7,25.6,1008.4,,8
2017-08-14 06:00,152,울산,21.9,1.6,340,98,10,1.8,25.6,1008.5,0.0,7
2017-08-14 07:00,152,울산,22.1,1.2,340,98,10,0.8,26.0,1008.3,0.0,8
2017-08-14 08:00,152,울산,22.3,1.4,360,98,10,0.3,26.3,1007.9,0.0,6
2017-08-14 09:00,152,울산,22.9,1.6,50,98,10,4.7,27.2,1007.8,0.0,7
2017-08-14 10:00,152,울산,23.1,1.9,70,98,10,1.7,27.6,1007.7,0.0,7
2017-08-14 11:00,152,울산,23.1,1.4,20,98,10,2.7,27.6,1007.7,0.0,6
2017-08-14 12:00,152,울산,23.5,3.5,70,98,10,3.3,28.3,1007.1,0.0,7
2017-08-14 13:00,152,울산,23.5,2.3,20,98,10,3.0,28.3,1006.6,0.0,6
2017-08-14 14:00,152,울산,22.7,1.6,50,98,10,0.8,26.9,1006.3,0.0,7
2017-08-14 15:00,152,울산,22.9,2.0,360,98,10,0.1,27.2,1005.9,0.0,6
2017-08-14 16:00,152,울산,22.9,2.0,20,98,10,0.0,27.2,1005.7,0.0,7
2017-08-14 17:00,152,울산,22.9,2.5,20,98,10,0.2,27.2,1005.4,0.0,6
2017-08-14 18:00,152,울산,23.0,2.7,20,98,10,0.0,27.4,1005.5,0.0,7
2017-08-14 19:00,152,울산,22.8,2.1,20,98,10,0.0,27.1,1005.5,0.0,6
2017-08-14 20:00,152,울산,22.2,1.8,340,98,10,0.0,26.1,1006.0,0.0,7
2017-08-14 21:00,152,울산,23.2,2.3,360,98,10,,27.7,1006.1,,8
2017-08-14 22:00,152,울산,23.3,2.5,360,96,10,0.0,27.4,1006.0,,7
2017-08-14 23:00,152,울산,23.9,1.6,20,92,,,27.2,1005.6,,9
2017-08-15 00:00,152,울산,23.5,2.1,360,98,10,0.1,28.3,1005.3,,8
2017-08-15 01:00,152,울산,23.0,1.4,320,98,10,0.0,27.4,1004.9,,3
2017-08-15 02:00,152,울산,23.0,1.4,320,98,,,27.4,1004.8,,10
2017-08-15 03:00,152,울산,23.1,1.9,320,98,10,0.0,27.6,1004.7,,7
2017-08-15 04:00,152,울산,22.9,2.0,320,98,10,0.2,27.2,1004.4,,6
2017-08-15 05:00,152,울산,23.1,2.1,320,98,10,0.0,27.6,1004.2,,7
2017-08-15 06:00,152,울산,23.1,1.9,320,98,10,,27.6,1004.8,0.0,7
2017-08-15 07:00,152,울산,22.8,1.2,340,98,10,0.1,27.1,1004.8,0.0,8
2017-08-15 08:00,152,울산,23.1,2.2,290,98,10,0.2,27.6,1004.9,0.0,7
2017-08-15 09:00,152,울산,24.5,1.9,320,98,10,0.0,30.0,1004.7,0.0,5
2017-08-15 10:00,152,울산,24.3,1.2,20,98,10,0.0,29.7,1004.9,0.0,7
2017-08-15 11:00,152,울산,24.4,1.2,320,98,10,0.3,29.8,1004.8,0.0,7
2017-08-15 12:00,152,울산,25.2,1.8,360,98,10,0.0,31.3,1004.4,0.0,6
2017-08-15 13:00,152,울산,25.7,1.6,340,97,10,0.0,31.9,1003.9,0.0,6
2017-08-15 14:00,152,울산,26.0,0.8,50,96,10,0.0,32.2,1003.4,0.0,7
2017-08-15 15:00,152,울산,25.1,0.6,20,98,10,0.0,31.1,1003.6,0.0,7
2017-08-15 16:00,152,울산,24.4,0.6,50,98,10,0.2,29.8,1003.5,0.0,8
2017-08-15 17:00,152,울산,24.6,0.2,0,98,10,0.1,30.2,1003.5,0.0,7
2017-08-15 18:00,152,울산,24.3,0.9,20,98,10,0.1,29.7,1003.3,0.0,7
2017-08-15 19:00,152,울산,24.3,0.9,320,98,,,29.7,1003.5,0.0,7
2017-08-15 20:00,152,울산,24.2,0.9,340,98,,,29.5,1003.6,0.0,10
2017-08-15 21:00,152,울산,24.2,0.9,290,98,10,0.0,29.5,1003.9,,6
2017-08-15 22:00,152,울산,23.9,1.2,340,98,10,0.1,28.9,1003.6,,4
2017-08-15 23:00,152,울산,23.9,1.5,320,98,,,28.9,1003.8,,3
2017-08-16 00:00,152,울산,24.2,0.4,0,98,10,,29.5,1003.8,,9
2017-08-16 01:00,152,울산,23.8,1.0,360,98,10,0.0,28.8,1003.4,,8
2017-08-16 02:00,152,울산,23.3,1.9,360,98,,,27.9,1003.7,,2
2017-08-16 03:00,152,울산,22.9,2.7,340,98,10,,27.2,1003.6,,8
2017-08-16 04:00,152,울산,23.0,2.1,340,98,10,,27.4,1003.7,,8
2017-08-16 05:00,152,울산,22.9,0.6,340,98,10,,27.2,1003.9,,8
2017-08-16 06:00,152,울산,23.0,1.9,340,98,9,,27.4,1004.3,0.0,9
2017-08-16 07:00,152,울산,23.2,2.5,360,98,9,,27.7,1004.3,0.0,9
2017-08-16 08:00,152,울산,23.8,2.0,340,98,9,,28.8,1004.7,0.0,9
2017-08-16 09:00,152,울산,24.4,2.6,340,98,9,,29.8,1005.0,0.0,9
2017-08-16 10:00,152,울산,25.9,2.5,360,89,9,,29.7,1005.2,0.5,9
2017-08-16 11:00,152,울산,26.2,3.4,20,85,9,,28.8,1005.1,0.5,9
2017-08-16 12:00,152,울산,26.8,2.5,360,84,9,,29.5,1005.1,0.1,9
2017-08-16 13:00,152,울산,27.2,3.1,360,84,9,,30.2,1004.9,0.2,9
2017-08-16 14:00,152,울산,27.1,3.4,340,84,8,,30.0,1005.1,0.6,8
2017-08-16 15:00,152,울산,27.0,3.9,360,82,4,,29.1,1004.6,1.0,4
2017-08-16 16:00,152,울산,26.2,3.4,360,86,4,,29.1,1004.6,1.0,4
2017-08-16 17:00,152,울산,26.0,2.7,340,86,9,,28.8,1004.9,0.8,9
2017-08-16 18:00,152,울산,25.1,2.4,340,90,9,,28.6,1005.3,0.0,9
2017-08-16 19:00,152,울산,24.5,3.6,340,92,,,28.3,1005.2,0.0,9
2017-08-16 20:00,152,울산,24.0,2.3,340,95,,,28.3,1005.9,0.0,9
2017-08-16 21:00,152,울산,24.0,1.8,320,95,8,,28.3,1006.7,,8
2017-08-16 22:00,152,울산,23.9,2.4,340,96,,,28.4,1006.9,,1
2017-08-16 23:00,152,울산,23.8,2.3,340,96,,,28.3,1007.1,,9
2017-08-17 00:00,152,울산,23.4,2.2,340,98,4,,28.1,1007.3,,4
2017-08-17 01:00,152,울산,23.2,2.6,340,98,,,27.7,1006.8,,0
2017-08-17 02:00,152,울산,23.3,2.1,320,98,,,27.9,1007.3,,5
2017-08-17 03:00,152,울산,23.3,2.2,340,97,9,,27.6,1007.2,,9
2017-08-17 04:00,152,울산,23.4,1.8,320,96,9,,27.6,1007.1,,9
2017-08-17 05:00,152,울산,23.2,1.5,340,95,7,,26.9,1007.3,,7
2017-08-17 06:00,152,울산,23.0,1.4,320,96,8,,26.9,1007.7,0.0,6
2017-08-17 07:00,152,울산,23.5,1.0,360,96,7,,27.7,1007.7,0.2,6
2017-08-17 08:00,152,울산,24.2,2.2,360,92,7,,27.7,1007.9,0.1,5
2017-08-17 09:00,152,울산,25.8,2.1,20,85,7,,28.1,1007.9,0.6,3
2017-08-17 10:00,152,울산,25.4,2.7,340,87,9,,28.1,1007.9,0.7,9
2017-08-17 11:00,152,울산,26.1,2.3,340,86,8,,28.9,1008.3,0.1,5
2017-08-17 12:00,152,울산,27.8,2.6,20,79,7,,29.5,1007.8,1.0,4
2017-08-17 13:00,152,울산,27.1,2.5,360,77,8,,27.6,1007.6,0.7,3
2017-08-17 14:00,152,울산,27.2,3.1,20,79,9,,28.4,1007.4,0.3,3
2017-08-17 15:00,152,울산,27.5,2.5,360,77,6,,28.1,1007.0,0.9,4
2017-08-17 16:00,152,울산,26.6,2.1,20,84,7,,29.1,1006.9,0.7,7
2017-08-17 17:00,152,울산,25.8,2.3,50,84,6,,27.7,1007.4,0.1,6
2017-08-17 18:00,152,울산,25.1,2.5,20,87,6,,27.6,1007.9,0.3,6
2017-08-17 19:00,152,울산,24.3,1.8,50,91,,,27.6,1008.4,0.0,3
2017-08-17 20:00,152,울산,24.1,2.5,360,92,,,27.6,1009.0,0.0,6
2017-08-17 21:00,152,울산,23.5,2.3,320,95,7,,27.4,1009.4,,7
2017-08-17 22:00,152,울산,23.2,1.5,320,96,,,27.2,1009.6,,6
2017-08-17 23:00,152,울산,22.9,1.6,290,98,,,27.2,1009.7,,1
2017-08-18 00:00,152,울산,22.6,1.4,360,98,6,,26.8,1009.7,,4
2017-08-18 01:00,152,울산,22.7,1.3,320,98,,,26.9,1009.7,,1
2017-08-18 02:00,152,울산,22.9,0.8,320,98,,,27.2,1009.6,,1
2017-08-18 03:00,152,울산,22.9,0.1,0,98,10,0.0,27.2,1009.6,,10
2017-08-18 04:00,152,울산,22.6,0.1,0,98,10,,26.8,1009.8,,10
2017-08-18 05:00,152,울산,22.7,0.6,340,98,10,,26.9,1010.2,,7
2017-08-18 06:00,152,울산,22.6,0.8,340,98,10,0.0,26.8,1010.6,0.0,7
2017-08-18 07:00,152,울산,23.0,1.0,320,98,10,,27.4,1011.1,0.0,7
2017-08-18 08:00,152,울산,24.0,0.9,340,98,9,,29.1,1011.3,0.0,9
2017-08-18 09:00,152,울산,26.0,0.7,360,86,9,,28.8,1011.4,0.4,9
2017-08-18 10:00,152,울산,26.2,1.1,230,81,9,,27.4,1011.7,0.3,9
2017-08-18 11:00,152,울산,27.5,0.8,50,78,10,,28.6,1011.5,0.3,8
2017-08-18 12:00,152,울산,28.0,1.0,180,73,8,,27.4,1011.0,0.7,6
2017-08-18 13:00,152,울산,28.0,1.7,110,74,9,,27.9,1010.5,0.7,6
2017-08-18 14:00,152,울산,27.9,2.1,90,77,9,,28.8,1010.5,0.2,8
2017-08-18 15:00,152,울산,26.7,2.4,140,83,9,,28.9,1010.7,0.2,9
2017-08-18 16:00,152,울산,26.7,2.4,110,83,8,,28.9,1010.6,0.4,8
2017-08-18 17:00,152,울산,26.3,1.9,90,84,7,,28.6,1010.6,0.0,7
2017-08-18 18:00,152,울산,25.9,2.1,90,84,5,,27.9,1011.0,0.3,5
2017-08-18 19:00,152,울산,25.1,1.4,90,89,,,28.3,1011.3,0.0,6
2017-08-18 20:00,152,울산,24.7,1.2,20,92,,,28.6,1011.8,0.0,7
2017-08-18 21:00,152,울산,24.5,1.4,20,93,5,,28.4,1012.3,,5
2017-08-18 22:00,152,울산,24.4,0.5,360,92,,,28.1,1012.5,,5
2017-08-18 23:00,152,울산,24.2,0.3,0,93,,,27.9,1012.4,,1
2017-08-19 00:00,152,울산,23.7,1.4,340,97,6,,28.3,1012.3,,6
2017-08-19 01:00,152,울산,23.4,1.2,360,98,6,0.0,28.1,1012.6,,6
2017-08-19 02:00,152,울산,23.0,1.1,360,98,,,27.4,1012.5,,3
2017-08-19 03:00,152,울산,23.3,1.4,320,98,8,,27.9,1012.3,,8
2017-08-19 04:00,152,울산,23.3,1.0,360,96,8,,27.4,1012.3,,8
2017-08-19 05:00,152,울산,22.7,0.8,320,98,4,,26.9,1012.3,,4
2017-08-19 06:00,152,울산,22.8,1.6,360,98,8,,27.1,1012.7,0.0,8
2017-08-19 07:00,152,울산,23.4,1.8,290,98,8,,28.1,1013.1,0.0,8
2017-08-19 08:00,152,울산,25.4,1.0,360,86,7,,27.7,1013.2,0.5,2
2017-08-19 09:00,152,울산,26.3,1.7,70,84,7,,28.6,1013.3,0.7,7
2017-08-19 10:00,152,울산,26.1,2.5,90,84,10,,28.3,1013.7,0.1,8
2017-08-19 11:00,152,울산,26.5,3.0,90,80,8,,27.6,1013.4,0.3,6
2017-08-19 12:00,152,울산,27.6,3.1,90,75,9,,27.6,1012.8,0.7,7
2017-08-19 13:00,152,울산,27.3,3.5,90,78,8,,28.3,1012.6,0.5,6
2017-08-19 14:00,152,울산,28.2,3.1,90,71,7,,27.1,1012.3,1.0,5
2017-08-19 15:00,152,울산,27.5,3.9,90,76,7,,27.7,1011.6,1.0,3
2017-08-19 16:00,152,울산,26.4,4.6,90,80,7,,27.4,1011.7,0.7,4
2017-08-19 17:00,152,울산,26.2,1.5,70,85,10,,28.8,1012.2,0.0,6
2017-08-19 18:00,152,울산,25.6,1.9,50,88,10,0.0,28.8,1012.3,0.0,6
2017-08-19 19:00,152,울산,25.0,1.5,360,92,8,0.0,29.1,1012.5,0.0,6
2017-08-19 20:00,152,울산,25.0,0.8,340,91,,,28.8,1012.7,0.0,2
2017-08-19 21:00,152,울산,24.5,0.7,340,93,8,,28.4,1012.7,,3
2017-08-19 22:00,152,울산,24.3,1.4,360,93,,,28.1,1012.5,,1
2017-08-19 23:00,152,울산,23.6,1.9,360,98,10,0.6,28.4,1013.0,,8
2017-08-20 00:00,152,울산,23.7,1.5,340,98,10,0.0,28.6,1012.8,,6
2017-08-20 01:00,152,울산,23.8,1.6,360,98,,,28.8,1012.0,,3
2017-08-20 02:00,152,울산,24.1,0.8,20,98,,,29.3,1011.4,,1
2017-08-20 03:00,152,울산,23.6,0.8,200,98,10,,28.4,1011.4,,7
2017-08-20 04:00,152,울산,23.5,1.5,360,98,8,,28.3,1011.4,,3
2017-08-20 05:00,152,울산,24.0,1.1,360,98,9,,29.1,1011.3,,1
2017-08-20 06:00,152,울산,24.2,0.6,20,98,9,,29.5,1011.3,0.0,1
2017-08-20 07:00,152,울산,24.7,0.2,0,98,9,0.0,30.4,1011.9,0.0,2
2017-08-20 08:00,152,울산,25.6,0.9,90,95,8,,31.1,1011.9,0.0,4
2017-08-20 09:00,152,울산,26.1,1.5,70,88,9,,29.7,1012.1,0.1,7
2017-08-20 10:00,152,울산,26.5,2.5,90,84,10,,28.9,1012.2,0.0,7
2017-08-20 11:00,152,울산,27.1,2.4,110,81,10,,28.9,1012.1,0.0,6
2017-08-20 12:00,152,울산,26.8,2.7,90,80,10,0.0,28.1,1011.1,0.0,6
2017-08-20 13:00,152,울산,27.6,3.0,90,77,8,0.0,28.3,1010.6,0.2,5
2017-08-20 14:00,152,울산,27.5,3.0,110,79,8,0.0,28.9,1010.4,0.5,8
2017-08-20 15:00,152,울산,27.7,2.8,110,79,9,,29.3,1010.1,0.1,9
2017-08-20 16:00,152,울산,27.6,2.4,90,83,7,,30.6,1009.6,0.2,7
2017-08-20 17:00,152,울산,27.1,2.0,110,86,9,0.0,30.7,1009.3,0.1,4
2017-08-20 18:00,152,울산,26.6,2.1,110,90,9,,31.3,1009.5,0.0,4
2017-08-20 19:00,152,울산,26.1,0.7,70,91,,,30.7,1009.5,0.0,1
2017-08-20 20:00,152,울산,26.0,0.9,140,94,,,31.5,1010.1,0.0,5
2017-08-20 21:00,152,울산,26.0,1.6,110,94,7,,31.5,1010.6,,7
2017-08-20 22:00,152,울산,25.9,0.9,110,94,,,31.3,1010.3,,9
2017-08-20 23:00,152,울산,25.7,0.3,0,96,,,31.7,1010.2,,8
2017-08-21 00:00,152,울산,25.2,0.3,0,98,10,1.1,31.3,1009.7,,8
2017-08-21 01:00,152,울산,25.0,1.1,250,98,,,30.9,1009.5,,8
2017-08-21 02:00,152,울산,25.2,1.6,270,98,,,31.3,1009.3,,9
2017-08-21 03:00,152,울산,24.9,0.7,360,98,9,,30.7,1009.5,,4
2017-08-21 04:00,152,울산,25.5,1.9,180,98,9,,31.9,1009.3,,2
2017-08-21 05:00,152,울산,26.0,3.0,230,98,9,,32.8,1008.8,,3
2017-08-21 06:00,152,울산,25.6,2.3,230,98,9,,32.1,1009.0,0.0,4
2017-08-21 07:00,152,울산,25.9,2.2,230,98,9,,32.6,1009.3,0.0,3
2017-08-21 08:00,152,울산,27.2,2.8,200,95,7,,34.2,1009.3,0.6,2
2017-08-21 09:00,152,울산,28.2,3.7,200,86,5,,32.8,1009.3,0.8,4
2017-08-21 10:00,152,울산,29.9,3.2,180,77,7,,32.4,1008.8,1.0,4
2017-08-21 11:00,152,울산,29.6,4.4,180,77,8,,31.9,1008.5,1.0,6
2017-08-21 12:00,152,울산,26.6,1.7,160,95,9,0.2,33.0,1008.9,0.4,9
2017-08-21 13:00,152,울산,26.8,3.0,180,97,10,1.9,34.0,1008.9,0.0,7
2017-08-21 14:00,152,울산,29.2,3.9,180,84,10,0.0,34.0,1008.4,0.2,4
2017-08-21 15:00,152,울산,29.0,4.5,200,83,10,0.0,33.2,1007.4,0.1,4
2017-08-21 16:00,152,울산,29.2,3.5,180,80,10,,32.2,1007.6,0.1,5
2017-08-21 17:00,152,울산,28.7,3.5,200,83,10,,32.6,1007.7,0.0,4
2017-08-21 18:00,152,울산,28.2,4.6,200,75,10,,28.6,1008.3,0.0,2
2017-08-21 19:00,152,울산,27.6,3.3,200,74,,,27.2,1008.7,0.0,0
2017-08-21 20:00,152,울산,26.7,1.9,230,80,,,27.9,1009.4,0.0,0
2017-08-21 21:00,152,울산,26.4,1.3,200,82,7,,28.1,1009.5,,2
2017-08-21 22:00,152,울산,26.4,1.8,200,84,,,28.8,1009.8,,1
2017-08-21 23:00,152,울산,26.6,2.5,200,81,,,28.1,1010.2,,7
2017-08-22 00:00,152,울산,26.3,2.0,200,84,8,,28.6,1010.1,,4
2017-08-22 01:00,152,울산,26.3,1.7,200,87,,,29.7,1010.0,,3
2017-08-22 02:00,152,울산,26.5,2.2,200,87,,,30.0,1010.1,,7
2017-08-22 03:00,152,울산,26.2,2.6,200,88,8,,29.8,1010.3,,8
2017-08-22 04:00,152,울산,25.8,1.5,230,91,10,0.0,30.2,1010.4,,3
2017-08-22 05:00,152,울산,25.1,1.3,250,96,7,0.0,30.6,1010.8,,7
2017-08-22 06:00,152,울산,24.7,0.2,0,98,4,,30.4,1011.3,0.0,4
2017-08-22 07:00,152,울산,25.4,0.6,70,98,8,,31.7,1011.9,0.0,8
2017-08-22 08:00,152,울산,26.6,0.7,110,94,8,,32.6,1012.3,0.3,4
2017-08-22 09:00,152,울산,27.6,1.9,200,86,4,,31.7,1012.1,0.3,4
2017-08-22 10:00,152,울산,30.2,2.5,180,74,8,,31.7,1012.3,0.9,8
2017-08-22 11:00,152,울산,30.9,3.5,200,69,4,,30.7,1012.4,0.9,4
2017-08-22 12:00,152,울산,31.9,3.7,200,60,8,,28.3,1012.0,1.0,8
2017-08-22 13:00,152,울산,28.3,6.0,200,79,7,,30.4,1012.4,0.8,7
2017-08-22 14:00,152,울산,28.1,0.8,200,90,8,0.0,34.0,1012.6,0.2,4
2017-08-22 15:00,152,울산,27.9,3.5,230,90,10,0.3,33.6,1012.2,0.4,5
2017-08-22 16:00,152,울산,27.4,1.0,230,98,8,3.0,35.6,1012.3,0.2,4
2017-08-22 17:00,152,울산,28.3,1.6,230,93,6,,35.6,1012.2,0.3,3
2017-08-22 18:00,152,울산,28.6,3.2,230,82,6,,32.1,1011.9,0.8,3
2017-08-22 19:00,152,울산,28.4,2.7,200,82,,,31.7,1012.0,0.3,0
2017-08-22 20:00,152,울산,26.9,0.2,0,93,,,32.8,1012.8,0.0,0
2017-08-22 21:00,152,울산,27.5,2.7,230,87,2,,31.9,1013.3,,2
2017-08-22 22:00,152,울산,27.0,2.0,230,90,,,32.1,1013.8,,0
2017-08-22 23:00,152,울산,26.8,2.1,230,91,,,31.9,1014.2,,2
2017-08-23 00:00,152,울산,26.3,0.6,230,98,5,,33.4,1014.3,,5
2017-08-23 01:00,152,울산,26.3,1.0,290,97,,,33.0,1014.0,,3
2017-08-23 02:00,152,울산,25.7,0.4,0,98,,,32.2,1013.4,,0
2017-08-23 03:00,152,울산,25.5,0.2,0,98,2,,31.9,1013.7,,2
2017-08-23 04:00,152,울산,26.4,1.1,250,98,0,,33.6,1013.2,,0
2017-08-23 05:00,152,울산,25.3,0.5,360,98,0,,31.5,1013.6,,0
2017-08-23 06:00,152,울산,25.5,0.9,360,98,4,,31.9,1013.8,0.0,3
2017-08-23 07:00,152,울산,28.1,0.5,90,94,4,,35.6,1013.5,0.8,3
2017-08-23 08:00,152,울산,28.8,0.9,140,84,3,,33.2,1013.5,1.0,3
2017-08-23 09:00,152,울산,30.9,1.8,180,76,4,,33.8,1013.4,1.0,2
2017-08-23 10:00,152,울산,31.6,3.6,200,70,5,,32.4,1013.2,1.0,3
2017-08-23 11:00,152,울산,32.4,4.2,230,63,5,,30.6,1012.7,1.0,3
2017-08-23 12:00,152,울산,33.0,3.8,230,60,5,,30.0,1012.0,1.0,3
2017-08-23 13:00,152,울산,33.3,3.6,230,58,7,,29.7,1011.4,1.0,5
2017-08-23 14:00,152,울산,33.4,3.5,230,59,7,,30.2,1010.9,0.9,5
2017-08-23 15:00,152,울산,33.9,4.9,200,61,7,,32.2,1010.3,1.0,4
