time,ulsan,dangjin_warehouse,dangjin_floating,dangjin
2017-05-29 22:00:00,0,0,0,0
2017-05-29 23:00:00,0,0,0,0
2017-05-29 24:00:00,0,0,0,0
2017-05-30 1:00:00,0,0,0,0
2017-05-30 2:00:00,0,0,0,0
2017-05-30 3:00:00,0,0,0,0
2017-05-30 4:00:00,0,0,0,0
2017-05-30 5:00:00,0,0,0,0
2017-05-30 6:00:00,1,2,2,0
2017-05-30 7:00:00,24,37,41,37
2017-05-30 8:00:00,77,90,95,95
2017-05-30 9:00:00,152,182,234,237
2017-05-30 10:00:00,146,205,272,283
2017-05-30 11:00:00,254,258,347,356
2017-05-30 12:00:00,302,326,439,473
2017-05-30 13:00:00,241,468,647,669
2017-05-30 14:00:00,184,439,626,633
2017-05-30 15:00:00,166,393,559,569
2017-05-30 16:00:00,110,382,540,550
2017-05-30 17:00:00,76,314,462,453
2017-05-30 18:00:00,55,189,308,285
2017-05-30 19:00:00,15,50,104,88
2017-05-30 20:00:00,0,4,12,3
2017-05-30 21:00:00,0,0,0,0
2017-05-30 22:00:00,0,0,0,0
2017-05-30 23:00:00,0,0,0,0
2017-05-30 24:00:00,0,0,0,0
2017-05-31 1:00:00,0,0,0,0
2017-05-31 2:00:00,0,0,0,0
2017-05-31 3:00:00,0,0,0,0
2017-05-31 4:00:00,0,0,0,0
2017-05-31 5:00:00,0,0,0,0
2017-05-31 6:00:00,1,0,0,0
2017-05-31 7:00:00,22,29,27,13
2017-05-31 8:00:00,47,64,62,63
2017-05-31 9:00:00,60,176,201,237
2017-05-31 10:00:00,78,247,328,335
2017-05-31 11:00:00,145,314,432,444
2017-05-31 12:00:00,240,339,477,445
2017-05-31 13:00:00,195,348,452,494
2017-05-31 14:00:00,243,307,417,408
2017-05-31 15:00:00,260,453,629,637
2017-05-31 16:00:00,221,371,538,526
2017-05-31 17:00:00,128,262,401,378
2017-05-31 18:00:00,52,140,222,206
2017-05-31 19:00:00,9,46,84,67
2017-05-31 20:00:00,0,2,6,0
2017-05-31 21:00:00,0,0,0,0
2017-05-31 22:00:00,0,0,0,0
2017-05-31 23:00:00,0,0,0,0
2017-05-31 24:00:00,0,0,0,0
2017-06-01 1:00:00,0,0,0,0
2017-06-01 2:00:00,0,0,0,0
2017-06-01 3:00:00,0,0,0,0
2017-06-01 4:00:00,0,0,0,0
2017-06-01 5:00:00,0,0,0,0
2017-06-01 6:00:00,2,0,0,0
2017-06-01 7:00:00,32,0,5,0
2017-06-01 8:00:00,96,7,11,7
2017-06-01 9:00:00,145,142,158,193
2017-06-01 10:00:00,229,168,246,240
2017-06-01 11:00:00,231,242,308,369
2017-06-01 12:00:00,224,383,516,454
2017-06-01 13:00:00,294,0,28,0
2017-06-01 14:00:00,305,0,0,0
2017-06-01 15:00:00,276,0,0,0
2017-06-01 16:00:00,229,0,0,0
2017-06-01 17:00:00,88,0,0,0
2017-06-01 18:00:00,6,79,60,245
2017-06-01 19:00:00,12,54,118,101
2017-06-01 20:00:00,4,1,8,0
2017-06-01 21:00:00,0,0,0,0
2017-06-01 22:00:00,0,0,0,0
2017-06-01 23:00:00,0,0,0,0
2017-06-01 24:00:00,0,0,0,0
2017-06-02 1:00:00,0,0,0,0
2017-06-02 2:00:00,0,0,0,0
2017-06-02 3:00:00,0,0,0,0
2017-06-02 4:00:00,0,0,0,0
2017-06-02 5:00:00,0,0,0,0
2017-06-02 6:00:00,1,1,1,0
2017-06-02 7:00:00,32,19,17,0
2017-06-02 8:00:00,102,79,72,43
2017-06-02 9:00:00,185,210,238,250
2017-06-02 10:00:00,259,341,420,454
2017-06-02 11:00:00,318,437,573,593
2017-06-02 12:00:00,351,497,571,683
2017-06-02 13:00:00,364,530,525,726
2017-06-02 14:00:00,350,522,504,725
2017-06-02 15:00:00,321,485,502,702
2017-06-02 16:00:00,269,421,529,615
2017-06-02 17:00:00,187,303,458,452
2017-06-02 18:00:00,92,176,298,274
2017-06-02 19:00:00,23,32,72,45
2017-06-02 20:00:00,0,1,4,0
2017-06-02 21:00:00,0,0,0,0
2017-06-02 22:00:00,0,0,0,0
2017-06-02 23:00:00,0,0,0,0
2017-06-02 24:00:00,0,0,0,0
2017-06-03 1:00:00,0,0,0,0
2017-06-03 2:00:00,0,0,0,0
2017-06-03 3:00:00,0,0,0,0
2017-06-03 4:00:00,0,0,0,0
2017-06-03 5:00:00,0,0,0,0
2017-06-03 6:00:00,3,1,1,0
2017-06-03 7:00:00,29,21,22,0
2017-06-03 8:00:00,97,80,71,47
2017-06-03 9:00:00,187,207,236,244
2017-06-03 10:00:00,262,337,418,451
2017-06-03 11:00:00,311,435,569,591
2017-06-03 12:00:00,349,495,575,684
2017-06-03 13:00:00,342,520,516,737
2017-06-03 14:00:00,352,507,503,737
2017-06-03 15:00:00,199,494,512,713
2017-06-03 16:00:00,243,422,527,614
2017-06-03 17:00:00,190,270,407,399
2017-06-03 18:00:00,96,181,301,280
2017-06-03 19:00:00,29,56,118,101
2017-06-03 20:00:00,1,3,10,1
2017-06-03 21:00:00,0,0,0,0
2017-06-03 22:00:00,0,0,0,0
2017-06-03 23:00:00,0,0,0,0
2017-06-03 24:00:00,0,0,0,0
2017-06-04 1:00:00,0,0,0,0
2017-06-04 2:00:00,0,0,0,0
2017-06-04 3:00:00,0,0,0,0
2017-06-04 4:00:00,0,0,0,0
2017-06-04 5:00:00,0,0,0,0
2017-06-04 6:00:00,2,1,1,0
2017-06-04 7:00:00,32,21,20,0
2017-06-04 8:00:00,95,79,74,55
2017-06-04 9:00:00,184,201,234,240
2017-06-04 10:00:00,259,326,407,443
2017-06-04 11:00:00,310,415,554,579
2017-06-04 12:00:00,343,476,603,668
2017-06-04 13:00:00,360,501,541,710
2017-06-04 14:00:00,354,508,511,727
2017-06-04 15:00:00,320,477,500,691
2017-06-04 16:00:00,268,416,550,606
2017-06-04 17:00:00,189,319,478,470
2017-06-04 18:00:00,96,187,307,290
2017-06-04 19:00:00,24,54,117,101
2017-06-04 20:00:00,0,2,9,0
2017-06-04 21:00:00,0,0,0,0
2017-06-04 22:00:00,0,0,0,0
2017-06-04 23:00:00,0,0,0,0
2017-06-04 24:00:00,0,0,0,0
2017-06-05 1:00:00,0,0,0,0
2017-06-05 2:00:00,0,0,0,0
2017-06-05 3:00:00,0,0,0,0
2017-06-05 4:00:00,0,0,0,0
2017-06-05 5:00:00,0,0,0,0
2017-06-05 6:00:00,4,3,3,0
2017-06-05 7:00:00,35,25,27,3
2017-06-05 8:00:00,101,85,83,68
2017-06-05 9:00:00,191,205,244,250
2017-06-05 10:00:00,261,324,413,446
2017-06-05 11:00:00,324,420,564,585
2017-06-05 12:00:00,359,446,564,628
2017-06-05 13:00:00,374,432,528,608
2017-06-05 14:00:00,308,396,540,554
2017-06-05 15:00:00,225,458,516,647
2017-06-05 16:00:00,193,378,543,551
2017-06-05 17:00:00,156,271,419,405
2017-06-05 18:00:00,90,148,257,226
2017-06-05 19:00:00,24,39,75,60
2017-06-05 20:00:00,1,2,8,0
2017-06-05 21:00:00,0,0,0,0
2017-06-05 22:00:00,0,0,0,0
2017-06-05 23:00:00,0,0,0,0
2017-06-05 24:00:00,0,0,0,0
2017-06-06 1:00:00,0,0,0,0
2017-06-06 2:00:00,0,0,0,0
2017-06-06 3:00:00,0,0,0,0
2017-06-06 4:00:00,0,0,0,0
2017-06-06 5:00:00,0,0,0,0
2017-06-06 6:00:00,1,1,1,0
2017-06-06 7:00:00,24,15,24,8
2017-06-06 8:00:00,65,30,43,41
2017-06-06 9:00:00,100,65,83,93
2017-06-06 10:00:00,156,100,136,143
2017-06-06 11:00:00,148,170,230,239
2017-06-06 12:00:00,109,107,156,149
2017-06-06 13:00:00,127,137,197,188
2017-06-06 14:00:00,116,147,204,199
2017-06-06 15:00:00,74,57,85,78
2017-06-06 16:00:00,43,50,70,68
2017-06-06 17:00:00,31,29,46,35
2017-06-06 18:00:00,20,10,21,2
2017-06-06 19:00:00,2,1,5,0
2017-06-06 20:00:00,0,0,0,0
2017-06-06 21:00:00,0,0,0,0
2017-06-06 22:00:00,0,0,0,0
2017-06-06 23:00:00,0,0,0,0
2017-06-06 24:00:00,0,0,0,0
2017-06-07 1:00:00,0,0,0,0
2017-06-07 2:00:00,0,0,0,0
2017-06-07 3:00:00,0,0,0,0
2017-06-07 4:00:00,0,0,0,0
2017-06-07 5:00:00,0,0,0,0
2017-06-07 6:00:00,0,0,0,0
2017-06-07 7:00:00,0,4,10,0
2017-06-07 8:00:00,3,14,26,6
2017-06-07 9:00:00,7,26,42,34
2017-06-07 10:00:00,14,35,47,46
2017-06-07 11:00:00,35,58,96,81
2017-06-07 12:00:00,166,31,34,31
2017-06-07 13:00:00,182,132,153,173
2017-06-07 14:00:00,274,178,314,301
2017-06-07 15:00:00,163,168,238,241
2017-06-07 16:00:00,111,247,383,384
2017-06-07 17:00:00,127,148,228,199
2017-06-07 18:00:00,55,68,92,98
2017-06-07 19:00:00,25,58,108,105
2017-06-07 20:00:00,2,4,12,1
2017-06-07 21:00:00,0,0,0,0
2017-06-07 22:00:00,0,0,0,0
2017-06-07 23:00:00,0,0,0,0
2017-06-07 24:00:00,0,0,0,0
2017-06-08 1:00:00,0,0,0,0
2017-06-08 2:00:00,0,0,0,0
2017-06-08 3:00:00,0,0,0,0
2017-06-08 4:00:00,0,0,0,0
2017-06-08 5:00:00,0,0,0,0
2017-06-08 6:00:00,2,0,0,0
2017-06-08 7:00:00,29,8,17,2
2017-06-08 8:00:00,99,53,71,77
2017-06-08 9:00:00,197,76,119,130
2017-06-08 10:00:00,274,174,236,282
2017-06-08 11:00:00,322,390,492,515
2017-06-08 12:00:00,349,478,612,670
2017-06-08 13:00:00,355,505,528,721
2017-06-08 14:00:00,351,512,512,730
2017-06-08 15:00:00,316,481,509,691
2017-06-08 16:00:00,265,274,413,397
2017-06-08 17:00:00,191,228,324,331
2017-06-08 18:00:00,98,167,258,252
2017-06-08 19:00:00,25,51,97,85
2017-06-08 20:00:00,1,4,12,3
2017-06-08 21:00:00,0,0,0,0
2017-06-08 22:00:00,0,0,0,0
2017-06-08 23:00:00,0,0,0,0
2017-06-08 24:00:00,0,0,0,0
2017-06-09 1:00:00,0,0,0,0
2017-06-09 2:00:00,0,0,0,0
2017-06-09 3:00:00,0,0,0,0
2017-06-09 4:00:00,0,0,0,0
2017-06-09 5:00:00,0,0,0,0
2017-06-09 6:00:00,3,1,0,0
2017-06-09 7:00:00,34,26,13,27
2017-06-09 8:00:00,94,45,29,54
2017-06-09 9:00:00,99,99,43,144
2017-06-09 10:00:00,244,217,149,286
2017-06-09 11:00:00,264,193,100,280
2017-06-09 12:00:00,331,277,193,384
2017-06-09 13:00:00,344,479,308,697
2017-06-09 14:00:00,337,490,331,701
2017-06-09 15:00:00,315,411,300,587
2017-06-09 16:00:00,263,400,261,583
2017-06-09 17:00:00,182,295,204,435
2017-06-09 18:00:00,90,168,127,257
2017-06-09 19:00:00,29,54,43,88
2017-06-09 20:00:00,1,3,2,1
2017-06-09 21:00:00,0,0,0,0
2017-06-09 22:00:00,0,0,0,0
2017-06-09 23:00:00,0,0,0,0
2017-06-09 24:00:00,0,0,0,0
2017-06-10 1:00:00,0,0,0,0
2017-06-10 2:00:00,0,0,0,0
2017-06-10 3:00:00,0,0,0,0
2017-06-10 4:00:00,0,0,0,0
2017-06-10 5:00:00,0,0,0,0
2017-06-10 6:00:00,1,1,2,0
2017-06-10 7:00:00,31,22,30,25
2017-06-10 8:00:00,84,40,53,58
2017-06-10 9:00:00,148,54,63,79
2017-06-10 10:00:00,228,194,248,270
2017-06-10 11:00:00,271,368,471,505
2017-06-10 12:00:00,290,393,547,539
2017-06-10 13:00:00,333,429,575,600
2017-06-10 14:00:00,329,461,640,640
2017-06-10 15:00:00,257,365,548,518
2017-06-10 16:00:00,172,350,495,515
2017-06-10 17:00:00,101,315,471,457
2017-06-10 18:00:00,46,184,300,281
2017-06-10 19:00:00,5,61,118,103
2017-06-10 20:00:00,0,3,11,0
2017-06-10 21:00:00,0,0,0,0
2017-06-10 22:00:00,0,0,0,0
2017-06-10 23:00:00,0,0,0,0
2017-06-10 24:00:00,0,0,0,0
2017-06-11 1:00:00,0,0,0,0
2017-06-11 2:00:00,0,0,0,0
2017-06-11 3:00:00,0,0,0,0
2017-06-11 4:00:00,0,0,0,0
2017-06-11 5:00:00,0,0,0,0
2017-06-11 6:00:00,2,1,1,0
2017-06-11 7:00:00,25,21,18,0
2017-06-11 8:00:00,73,81,67,35
2017-06-11 9:00:00,156,210,236,239
2017-06-11 10:00:00,247,338,414,451
2017-06-11 11:00:00,311,430,553,586
2017-06-11 12:00:00,351,490,645,674
2017-06-11 13:00:00,371,518,707,726
2017-06-11 14:00:00,364,524,695,735
2017-06-11 15:00:00,332,497,700,693
2017-06-11 16:00:00,275,428,616,608
2017-06-11 17:00:00,198,328,484,478
2017-06-11 18:00:00,103,188,310,296
2017-06-11 19:00:00,29,61,123,108
2017-06-11 20:00:00,1,5,18,4
2017-06-11 21:00:00,0,0,0,0
2017-06-11 22:00:00,0,0,0,0
2017-06-11 23:00:00,0,0,0,0
2017-06-11 24:00:00,0,0,0,0
2017-06-12 1:00:00,0,0,0,0
2017-06-12 2:00:00,0,0,0,0
2017-06-12 3:00:00,0,0,0,0
2017-06-12 4:00:00,0,0,0,0
2017-06-12 5:00:00,0,0,0,0
2017-06-12 6:00:00,2,2,2,0
2017-06-12 7:00:00,32,28,31,20
2017-06-12 8:00:00,84,82,78,63
2017-06-12 9:00:00,149,200,230,240
2017-06-12 10:00:00,203,328,414,451
2017-06-12 11:00:00,242,406,540,563
2017-06-12 12:00:00,278,422,588,594
2017-06-12 13:00:00,293,391,581,533
2017-06-12 14:00:00,246,248,348,348
2017-06-12 15:00:00,252,192,274,264
2017-06-12 16:00:00,209,201,295,279
2017-06-12 17:00:00,175,122,169,171
2017-06-12 18:00:00,84,107,162,152
2017-06-12 19:00:00,31,35,59,52
2017-06-12 20:00:00,2,3,10,3
2017-06-12 21:00:00,0,0,0,0
2017-06-12 22:00:00,0,0,0,0
2017-06-12 23:00:00,0,0,0,0
2017-06-12 24:00:00,0,0,0,0
2017-06-13 1:00:00,0,0,0,0
2017-06-13 2:00:00,0,0,0,0
2017-06-13 3:00:00,0,0,0,0
2017-06-13 4:00:00,0,0,0,0
2017-06-13 5:00:00,0,0,0,0
2017-06-13 6:00:00,1,0,0,0
2017-06-13 7:00:00,36,2,1,0
2017-06-13 8:00:00,108,12,6,11
2017-06-13 9:00:00,185,97,59,144
2017-06-13 10:00:00,259,193,132,283
2017-06-13 11:00:00,312,199,208,412
2017-06-13 12:00:00,345,189,310,655
2017-06-13 13:00:00,352,446,336,700
2017-06-13 14:00:00,347,400,343,716
2017-06-13 15:00:00,273,484,327,679
2017-06-13 16:00:00,175,410,285,593
2017-06-13 17:00:00,143,311,223,458
2017-06-13 18:00:00,41,185,142,283
2017-06-13 19:00:00,0,56,50,97
2017-06-13 20:00:00,0,4,4,3
2017-06-13 21:00:00,0,0,0,0
2017-06-13 22:00:00,0,0,0,0
2017-06-13 23:00:00,0,0,0,0
2017-06-13 24:00:00,0,0,0,0
2017-06-14 1:00:00,0,0,0,0
2017-06-14 2:00:00,0,0,0,0
2017-06-14 3:00:00,0,0,0,0
2017-06-14 4:00:00,0,0,0,0
2017-06-14 5:00:00,0,0,0,0
2017-06-14 6:00:00,2,0,0,0
2017-06-14 7:00:00,31,28,9,20
2017-06-14 8:00:00,96,94,49,93
2017-06-14 9:00:00,184,156,108,230
2017-06-14 10:00:00,257,221,152,341
2017-06-14 11:00:00,300,341,245,550
2017-06-14 12:00:00,339,473,309,667
2017-06-14 13:00:00,350,498,334,711
2017-06-14 14:00:00,338,500,338,722
2017-06-14 15:00:00,307,475,325,688
2017-06-14 16:00:00,256,411,289,601
2017-06-14 17:00:00,181,309,223,458
2017-06-14 18:00:00,94,180,140,280
2017-06-14 19:00:00,26,58,52,101
2017-06-14 20:00:00,1,4,3,2
2017-06-14 21:00:00,0,0,0,0
2017-06-14 22:00:00,0,0,0,0
2017-06-14 23:00:00,0,0,0,0
2017-06-14 24:00:00,0,0,0,0
2017-06-15 1:00:00,0,0,0,0
2017-06-15 2:00:00,0,0,0,0
2017-06-15 3:00:00,0,0,0,0
2017-06-15 4:00:00,0,0,0,0
2017-06-15 5:00:00,0,0,0,0
2017-06-15 6:00:00,1,1,1,0
2017-06-15 7:00:00,28,28,12,24
2017-06-15 8:00:00,92,85,44,83
2017-06-15 9:00:00,180,188,106,233
2017-06-15 10:00:00,254,298,181,410
2017-06-15 11:00:00,299,389,250,545
2017-06-15 12:00:00,329,449,297,639
2017-06-15 13:00:00,342,481,319,690
2017-06-15 14:00:00,332,479,324,695
2017-06-15 15:00:00,299,447,310,649
2017-06-15 16:00:00,249,376,266,548
2017-06-15 17:00:00,179,276,200,406
2017-06-15 18:00:00,92,154,119,236
2017-06-15 19:00:00,26,50,41,82
2017-06-15 20:00:00,1,3,2,0
2017-06-15 21:00:00,0,0,0,0
2017-06-15 22:00:00,0,0,0,0
2017-06-15 23:00:00,0,0,0,0
2017-06-15 24:00:00,0,0,0,0
2017-06-16 1:00:00,0,0,0,0
2017-06-16 2:00:00,0,0,0,0
2017-06-16 3:00:00,0,0,0,0
2017-06-16 4:00:00,0,0,0,0
2017-06-16 5:00:00,0,0,0,0
2017-06-16 6:00:00,1,1,0,0
2017-06-16 7:00:00,28,29,12,22
2017-06-16 8:00:00,64,96,53,120
2017-06-16 9:00:00,145,187,98,232
2017-06-16 10:00:00,229,292,188,402
2017-06-16 11:00:00,268,375,243,519
2017-06-16 12:00:00,328,429,290,609
2017-06-16 13:00:00,358,454,309,643
2017-06-16 14:00:00,354,450,308,643
2017-06-16 15:00:00,321,430,298,615
2017-06-16 16:00:00,268,366,258,523
2017-06-16 17:00:00,189,265,190,390
2017-06-16 18:00:00,97,147,113,227
2017-06-16 19:00:00,28,48,40,80
2017-06-16 20:00:00,1,2,1,0
2017-06-16 21:00:00,0,0,0,0
2017-06-16 22:00:00,0,0,0,0
2017-06-16 23:00:00,0,0,0,0
2017-06-16 24:00:00,0,0,0,0
2017-06-17 1:00:00,0,0,0,0
2017-06-17 2:00:00,0,0,0,0
2017-06-17 3:00:00,0,0,0,0
2017-06-17 4:00:00,0,0,0,0
2017-06-17 5:00:00,0,0,0,0
2017-06-17 6:00:00,2,1,2,0
2017-06-17 7:00:00,31,28,33,26
2017-06-17 8:00:00,91,82,91,91
2017-06-17 9:00:00,168,176,210,223
2017-06-17 10:00:00,241,278,356,385
2017-06-17 11:00:00,298,365,486,510
2017-06-17 12:00:00,332,427,582,600
2017-06-17 13:00:00,348,466,640,655
2017-06-17 14:00:00,340,468,660,674
2017-06-17 15:00:00,310,444,637,643
2017-06-17 16:00:00,254,386,560,561
2017-06-17 17:00:00,172,294,436,433
2017-06-17 18:00:00,91,171,278,264
2017-06-17 19:00:00,29,54,108,93
2017-06-17 20:00:00,1,4,11,2
2017-06-17 21:00:00,0,0,0,0
2017-06-17 22:00:00,0,0,0,0
2017-06-17 23:00:00,0,0,0,0
2017-06-17 24:00:00,0,0,0,0
2017-06-18 1:00:00,0,0,0,0
2017-06-18 2:00:00,0,0,0,0
2017-06-18 3:00:00,0,0,0,0
2017-06-18 4:00:00,0,0,0,0
2017-06-18 5:00:00,0,0,0,0
2017-06-18 6:00:00,2,1,1,0
2017-06-18 7:00:00,33,25,11,13
2017-06-18 8:00:00,89,78,38,68
2017-06-18 9:00:00,163,185,103,222
2017-06-18 10:00:00,240,302,184,404
2017-06-18 11:00:00,296,388,252,533
2017-06-18 12:00:00,330,452,292,621
2017-06-18 13:00:00,345,489,320,676
2017-06-18 14:00:00,338,493,332,698
2017-06-18 15:00:00,308,412,321,620
2017-06-18 16:00:00,257,404,283,583
2017-06-18 17:00:00,181,303,219,447
2017-06-18 18:00:00,91,177,136,272
2017-06-18 19:00:00,27,56,50,98
2017-06-18 20:00:00,1,4,4,2
2017-06-18 21:00:00,0,0,0,0
2017-06-18 22:00:00,0,0,0,0
2017-06-18 23:00:00,0,0,0,0
2017-06-18 24:00:00,0,0,0,0
2017-06-19 1:00:00,0,0,0,0
2017-06-19 2:00:00,0,0,0,0
2017-06-19 3:00:00,0,0,0,0
2017-06-19 4:00:00,0,0,0,0
2017-06-19 5:00:00,0,0,0,0
2017-06-19 6:00:00,2,1,0,0
2017-06-19 7:00:00,30,21,24,19
2017-06-19 8:00:00,88,66,87,107
2017-06-19 9:00:00,165,123,205,200
2017-06-19 10:00:00,231,244,343,362
2017-06-19 11:00:00,285,306,412,417
2017-06-19 12:00:00,323,420,554,576
2017-06-19 13:00:00,322,479,658,666
2017-06-19 14:00:00,303,457,660,625
2017-06-19 15:00:00,299,446,612,627
2017-06-19 16:00:00,216,388,555,550
2017-06-19 17:00:00,183,273,418,400
2017-06-19 18:00:00,90,158,268,237
2017-06-19 19:00:00,26,48,92,79
2017-06-19 20:00:00,2,4,12,2
2017-06-19 21:00:00,0,0,0,0
2017-06-19 22:00:00,0,0,0,0
2017-06-19 23:00:00,0,0,0,0
2017-06-19 24:00:00,0,0,0,0
2017-06-20 1:00:00,0,0,0,0
2017-06-20 2:00:00,0,0,0,0
2017-06-20 3:00:00,0,0,0,0
2017-06-20 4:00:00,0,0,0,0
2017-06-20 5:00:00,0,0,0,0
2017-06-20 6:00:00,0,3,3,0
2017-06-20 7:00:00,19,36,45,44
2017-06-20 8:00:00,70,91,110,113
2017-06-20 9:00:00,123,176,223,228
2017-06-20 10:00:00,169,266,345,363
2017-06-20 11:00:00,194,339,468,468
2017-06-20 12:00:00,174,363,516,530
2017-06-20 13:00:00,126,291,437,398
2017-06-20 14:00:00,111,191,275,241
2017-06-20 15:00:00,120,120,165,181
2017-06-20 16:00:00,55,165,243,226
2017-06-20 17:00:00,24,74,107,107
2017-06-20 18:00:00,3,68,108,94
2017-06-20 19:00:00,0,27,48,38
2017-06-20 20:00:00,0,1,7,0
2017-06-20 21:00:00,0,0,0,0
2017-06-20 22:00:00,0,0,0,0
2017-06-20 23:00:00,0,0,0,0
2017-06-20 24:00:00,0,0,0,0
2017-06-21 1:00:00,0,0,0,0
2017-06-21 2:00:00,0,0,0,0
2017-06-21 3:00:00,0,0,0,0
2017-06-21 4:00:00,0,0,0,0
2017-06-21 5:00:00,0,0,0,0
2017-06-21 6:00:00,0,1,0,0
2017-06-21 7:00:00,27,24,13,26
2017-06-21 8:00:00,93,72,37,83
2017-06-21 9:00:00,185,177,102,217
2017-06-21 10:00:00,261,279,177,385
2017-06-21 11:00:00,220,376,245,527
2017-06-21 12:00:00,334,443,294,630
2017-06-21 13:00:00,364,481,325,691
2017-06-21 14:00:00,311,486,332,701
2017-06-21 15:00:00,306,465,323,677
2017-06-21 16:00:00,234,407,285,590
2017-06-21 17:00:00,114,301,216,440
2017-06-21 18:00:00,61,157,123,236
2017-06-21 19:00:00,22,80,65,136
2017-06-21 20:00:00,0,8,8,10
2017-06-21 21:00:00,0,0,0,0
2017-06-21 22:00:00,0,0,0,0
2017-06-21 23:00:00,0,0,0,0
2017-06-21 24:00:00,0,0,0,0
2017-06-22 1:00:00,0,0,0,0
2017-06-22 2:00:00,0,0,0,0
2017-06-22 3:00:00,0,0,0,0
2017-06-22 4:00:00,0,0,0,0
2017-06-22 5:00:00,0,0,0,0
2017-06-22 6:00:00,1,0,1,0
2017-06-22 7:00:00,26,28,25,13
2017-06-22 8:00:00,94,70,61,69
2017-06-22 9:00:00,171,112,108,113
2017-06-22 10:00:00,233,271,241,244
2017-06-22 11:00:00,278,388,513,498
2017-06-22 12:00:00,272,449,606,622
2017-06-22 13:00:00,341,487,664,672
2017-06-22 14:00:00,341,487,673,675
2017-06-22 15:00:00,307,458,641,635
2017-06-22 16:00:00,256,398,575,562
2017-06-22 17:00:00,183,301,444,433
2017-06-22 18:00:00,92,185,300,281
2017-06-22 19:00:00,27,56,120,101
2017-06-22 20:00:00,1,3,11,1
2017-06-22 21:00:00,0,0,0,0
2017-06-22 22:00:00,0,0,0,0
2017-06-22 23:00:00,0,0,0,0
2017-06-22 24:00:00,0,0,0,0
2017-06-23 1:00:00,0,0,0,0
2017-06-23 2:00:00,0,0,0,0
2017-06-23 3:00:00,0,0,0,0
2017-06-23 4:00:00,0,0,0,0
2017-06-23 5:00:00,0,0,0,0
2017-06-23 6:00:00,1,0,0,0
2017-06-23 7:00:00,25,24,10,26
2017-06-23 8:00:00,88,74,36,107
2017-06-23 9:00:00,167,150,93,224
2017-06-23 10:00:00,243,273,185,393
2017-06-23 11:00:00,296,391,248,522
2017-06-23 12:00:00,328,447,289,614
2017-06-23 13:00:00,339,478,317,667
2017-06-23 14:00:00,330,486,325,675
2017-06-23 15:00:00,305,447,312,634
2017-06-23 16:00:00,214,365,259,519
2017-06-23 17:00:00,161,263,193,388
2017-06-23 18:00:00,81,164,125,251
2017-06-23 19:00:00,29,72,60,115
2017-06-23 20:00:00,1,8,7,9
2017-06-23 21:00:00,0,0,0,0
2017-06-23 22:00:00,0,0,0,0
2017-06-23 23:00:00,0,0,0,0
2017-06-23 24:00:00,0,0,0,0
2017-06-24 1:00:00,0,0,0,0
2017-06-24 2:00:00,0,0,0,0
2017-06-24 3:00:00,0,0,0,0
2017-06-24 4:00:00,0,0,0,0
2017-06-24 5:00:00,0,0,0,0
2017-06-24 6:00:00,3,1,0,0
2017-06-24 7:00:00,36,23,12,25
2017-06-24 8:00:00,100,59,36,80
2017-06-24 9:00:00,141,48,34,65
2017-06-24 10:00:00,202,62,36,90
2017-06-24 11:00:00,286,138,86,191
2017-06-24 12:00:00,300,73,52,98
2017-06-24 13:00:00,160,59,37,81
2017-06-24 14:00:00,211,83,52,115
2017-06-24 15:00:00,278,79,52,108
2017-06-24 16:00:00,138,80,53,108
2017-06-24 17:00:00,61,28,21,34
2017-06-24 18:00:00,24,7,4,1
2017-06-24 19:00:00,12,5,6,0
2017-06-24 20:00:00,3,0,0,0
2017-06-24 21:00:00,0,0,0,0
2017-06-24 22:00:00,0,0,0,0
2017-06-24 23:00:00,0,0,0,0
2017-06-24 24:00:00,0,0,0,0
2017-06-25 1:00:00,0,0,0,0
2017-06-25 2:00:00,0,0,0,0
2017-06-25 3:00:00,0,0,0,0
2017-06-25 4:00:00,0,0,0,0
2017-06-25 5:00:00,0,0,0,0
2017-06-25 6:00:00,1,0,0,0
2017-06-25 7:00:00,35,25,12,29
2017-06-25 8:00:00,77,89,51,107
2017-06-25 9:00:00,139,171,103,229
2017-06-25 10:00:00,211,286,184,398
2017-06-25 11:00:00,205,355,234,496
2017-06-25 12:00:00,171,447,292,588
2017-06-25 13:00:00,167,467,300,656
2017-06-25 14:00:00,125,469,324,668
2017-06-25 15:00:00,190,430,299,614
2017-06-25 16:00:00,251,383,274,559
2017-06-25 17:00:00,142,286,204,414
2017-06-25 18:00:00,53,136,110,201
2017-06-25 19:00:00,13,20,15,28
2017-06-25 20:00:00,0,0,1,0
2017-06-25 21:00:00,0,0,0,0
2017-06-25 22:00:00,0,0,0,0
2017-06-25 23:00:00,0,0,0,0
2017-06-25 24:00:00,0,0,0,0
2017-06-26 1:00:00,0,0,0,0
2017-06-26 2:00:00,0,0,0,0
2017-06-26 3:00:00,0,0,0,0
2017-06-26 4:00:00,0,0,0,0
2017-06-26 5:00:00,0,0,0,0
2017-06-26 6:00:00,0,1,0,0
2017-06-26 7:00:00,5,13,6,5
2017-06-26 8:00:00,31,47,26,63
2017-06-26 9:00:00,59,119,70,162
2017-06-26 10:00:00,48,235,147,332
2017-06-26 11:00:00,73,357,226,486
2017-06-26 12:00:00,127,415,278,592
2017-06-26 13:00:00,112,443,316,614
2017-06-26 14:00:00,123,378,264,541
